School,Department,Start Time,End Time,Description
【中国工程物理研究院】,研究生院,2024-05-24,2024-06-23,【夏令营】精彩一“夏”，硬核出发——2024年中物院暑期招生夏令营活动报名启动中国工程物理研究院（简称中物院或九院），是我国唯一核武器研制生产基地，是以国家战略装备和核心技术研发为主的，集理论、实验、设计和生产于一体的综合性科学技术研究院。中物院主体坐落在四川省绵阳市科学城，北京、成都、上海等地设有科研分支机构。在完成国家重大任务的艰苦奋斗过程中，中物院形成“铸国防基石，做民族脊梁”的核心价值观和
【南京师范大学】,化学与材料科学学院,2024-05-25,2024-06-15,南京师范大学化学与材料科学学院2024年“优秀本科生夏令营”活动公告南京师范大学化学与材料科学学院是我国首批成立的化学专业高等教育机构之一，历史悠久，人才辈出。学院目前组建有无机合成化学、生命分析化学、有机合成化学、能源材料化学、生物功能材料、化学工程与技术六个学科团队；拥有化学学科博士后流动站；拥有化学一级学科博士学位授权点，拥有化学、化学工程与技术、材料科学与工程三个一级学科硕士学位授权点，拥
【兰州大学】,文学院,2024-05-24,2024-06-22,兰州大学文学院关于举办2024年优秀大学生暑期夏令营的通知2024-05-24 兰州大学文学院已有96年的发展历史。作为国内较早的中文学科之一，学院秉承浓厚的人文学术传统，经过几代人的坚守奋斗，形成了稳重求实、锐意进取的良好学风，为国家培养了一大批英才，为中文学科的建设作出了重要贡献，赢得了良好的社会声誉。  兰州大学文学院现有中国语言文学一级学科博士后科研流动站、中国语言文学一级学科博士学位授权
【西安交通大学】,微电子学院,2024-05-24,2024-06-12,电信学部-微电子学院2024年（第五届）全国优秀大学生夏令营通知日期：2024-05-24    为了促进各高校优秀大学生之间的交流，西安交通大学电子与信息学部微电子学院将于2024年6月下旬举办“微电子学院优秀大学生暑期夏令营”活动，旨在搭建学院与学生交流互动平台，使学生充分了解微电子学院。期间学员有机会了解学院研究生招生政策，聆听知名学者讲座，与相关专业教授进行交流，促进师生之间的相互了解，感
【厦门大学】,国际中文教育学院,2024-05-24,2024-06-15,2024年国际中文教育学院优秀大学生夏令营报名指南时间：2024-05-24厦门大学国际中文教育学院创建于1956年，是厦门大学专门从事国际中文教学的学院，也是中国最早开展国际中文教育的教学科研机构之一。学院全方位推进学科发展和教学科研，形成一支学科结构完备、具有丰富海外教育经历的教师队伍。学院全面遵循研究生教育规律，优化课程体系，推进专业学位研究生与学术学位研究生的分类培养，完善全流程质量保障体
【中山大学】,微电子科学与技术学院,2024-05-25,2024-06-23,中山大学微电子科学与技术学院2024年全国优秀大学生夏令营报名通知为促进高校优秀大学生之间的交流学习，加强青年学生对中山大学以及微电子科学与技术学院的了解，提前选拔优秀生源进入我院免试攻读硕士及博士学位，我院拟定于2024年7月11-12日举办“中山大学微电子科学与技术学院2024年全国优秀大学生夏令营”活动。本次夏令营拟招收80人（含校内及校外），欢迎有报考意向的同学报名参加。学院简介微电子科学
【浙江大学】,爱丁堡大学联合学院,2024-05-24,2024-06-25,ZJE2024年第六届优秀大学生暑期夏令营报名通知浙江大学爱丁堡大学联合学院（ZJE）依托浙江大学基础医学学科与爱丁堡大学生物医学学科，面向未来开展生命健康领域前沿基础研究，实施疾病诊疗的尖端科技研发，以“全人培养，全球浸染、全链实践”为理念培养生物医学复合型拔尖创新型人才。学院于2018启动第一届双学位博士项目招生，2020年启动浙江大学硕士项目，2021年首届爱丁堡大学单学位博士、硕士生项目，
【厦门大学】,医学院,2024-05-24,2024-06-15,厦门大学医学院2024年优秀大学生夏令营报名指南发布时间：2024年05月24日厦门大学由著名爱国华侨领袖陈嘉庚先生于1921年创办，是我国唯一地处经济特区的国家“211工程”和“985工程”重点建设的高水平研究型大学，入选国家公布的A类世界一流大学建设高校名单。学校位于福建省厦门市，依山傍海，风景秀丽，是公认的中国最美大学之一。厦门大学医学院成立于1996年，现有2个一级学科博士学位授权点（临床
【华东师范大学】,心理与认知科学学院,2024-05-25,2024-06-12,华东师范大学心理与认知科学学院2024年全国高校优秀大学生夏令营开始申请啦！2024全国高校优秀大学生夏令营华东师范大学心理与认知科学举办时间：2024年7月6日—7月9日举办地点：上海市普陀区中山北路3663号华东师范大学俊秀楼★申请资格/ 1、我院“优秀大学生夏令营”面向全国高等院校（含本校）有志攻读博士、硕士研究生的优秀2021级（拟2025年夏毕业）本科在校大学生。2、拥护中国共产党的领导
【厦门大学】,体育教学部,2024-05-24,2024-06-15,厦门大学体育教学部2024年优秀大学生夏令营报名指南发布时间:2024年05月24日厦门大学体育教学部具有办学历史悠久、教师队伍精良、特色突出、教学质量高的特点。1921年，厦门大学创办之初就设立了“体育部”，2001年获硕士学位授予权，2021年开始与厦门大学社会与人类学学院开设体育与社会方向硕士研究生联合培养项目。2023年获批体育硕士专业学位授权点，学位点与“健康中国”和“体育强国”的国家战
【中国科学院大学】,华南植物园,2024-05-25,2024-06-25,等你报名！中国科学院华南植物园2024年优秀大学生”华植风采“夏令营报名开启中国科学院华南植物园前身为国立中山大学农林植物研究所，由著名植物学家陈焕镛院士创建于1929年。1954年改隶中国科学院易名中国科学院华南植物研究所，2003年更名为中国科学院华南植物园。2022年5月30日，国务院批复同意依托中国科学院华南植物园设立华南国家植物园，是国家级科研和保护机构。中国科学院华南植物园的定位是：立
【中山大学】,物理学院,2024-05-25,2024-06-18,中山大学物理学院关于2024年全国优秀大学生夏令营活动的通知    为加深全国优秀大学生对中山大学物理学院的了解，促进优秀大学生之间的思想交流，吸引优秀大学生进入我院继续深造，中山大学物理学院将于2024年7月9日-7月12日在广州校区南校园举办“全国优秀大学生夏令营”活动。此次活动将作为学院2025年研究生选拔的重要方式之一，欢迎有报考意向的同学报名参加。    一、学院简介    物理学院坐落
【浙江大学】,教育学院,2024-05-24,2024-06-10,教育学院关于举办2024年优秀大学生夏令营的通知部门：教育学院研究生教育科   日期：2024-05-24为促进全国优秀大学生之间的交流互动，帮助大学生开拓学术视野、激发研究热情，2024年教育学院将继续举办全国优秀大学生夏令营活动，为优秀学子搭建一个学术交流与体验的平台。教育学院拥有教育学、体育学2个一级学科博士学位授予权和硕士学位授予权，涵盖11个二级学科博士点和硕士点、3个专业学位点；拥有教
【浙江大学】,马克思主义学院,2024-05-23,2024-06-06,浙江大学马克思主义学院关于举办“2024年优秀大学生夏令营”的通知2024年05月23日浙江大学马克思主义学院于2015年4月在原浙江大学思想政治理论教学科研部基础上更名成立，是中共浙江省委宣传部与浙江大学共建学院。2017年，学院获批第二批全国重点马克思主义学院。马克思主义理论学科招收学术学位硕士生的专业有：马克思主义基本原理、马克思主义中国化研究、思想政治教育、中国近现代史基本问题研究、党的建
